date;Bundesland;PubHoliday
2020-06-01;Mecklenburg-Vorpommern;1
2020-06-01;Niedersachsen;1
2020-06-01;Nordrhein-Westfalen;1
2020-06-01;Rheinland-Pfalz;1
2020-06-01;Saarland;1
2020-06-01;Sachsen;1
2020-06-01;Sachsen-Anhalt;1
2020-06-01;Schleswig-Holstein;1
2020-06-01;Thüringen;1
2020-06-02;Baden-Württemberg;0
2020-06-02;Bayern;0
2020-06-02;Berlin;0
2020-06-02;Brandenburg;0
2020-06-02;Bremen;0
2020-06-02;Hamburg;0
2020-06-02;Hessen;0
2020-06-02;Mecklenburg-Vorpommern;0
2020-06-02;Niedersachsen;0
2020-06-02;Nordrhein-Westfalen;0
2020-06-02;Rheinland-Pfalz;0
2020-06-02;Saarland;0
2020-06-02;Sachsen;0
2020-06-02;Sachsen-Anhalt;0
2020-06-02;Schleswig-Holstein;0
2020-06-02;Thüringen;0
2020-06-03;Baden-Württemberg;0
2020-06-03;Bayern;0
2020-06-03;Berlin;0
2020-06-03;Brandenburg;0
2020-06-03;Bremen;0
2020-06-03;Hamburg;0
2020-06-03;Hessen;0
2020-06-03;Mecklenburg-Vorpommern;0
2020-06-03;Niedersachsen;0
2020-06-03;Nordrhein-Westfalen;0
2020-06-03;Rheinland-Pfalz;0
2020-06-03;Saarland;0
2020-06-03;Sachsen;0
2020-06-03;Sachsen-Anhalt;0
2020-06-03;Schleswig-Holstein;0
2020-06-03;Thüringen;0
2020-06-04;Baden-Württemberg;0
2020-06-04;Bayern;0
2020-06-04;Berlin;0
2020-06-04;Brandenburg;0
2020-06-04;Bremen;0
2020-06-04;Hamburg;0
2020-06-04;Hessen;0
2020-06-04;Mecklenburg-Vorpommern;0
2020-06-04;Niedersachsen;0
2020-06-04;Nordrhein-Westfalen;0
2020-06-04;Rheinland-Pfalz;0
2020-06-04;Saarland;0
2020-06-04;Sachsen;0
2020-06-04;Sachsen-Anhalt;0
2020-06-04;Schleswig-Holstein;0
2020-06-04;Thüringen;0
2020-06-05;Baden-Württemberg;0
2020-06-05;Bayern;0
2020-06-05;Berlin;0
2020-06-05;Brandenburg;0
2020-06-05;Bremen;0
2020-06-05;Hamburg;0
2020-06-05;Hessen;0
2020-06-05;Mecklenburg-Vorpommern;0
2020-06-05;Niedersachsen;0
2020-06-05;Nordrhein-Westfalen;0
2020-06-05;Rheinland-Pfalz;0
2020-06-05;Saarland;0
2020-06-05;Sachsen;0
2020-06-05;Sachsen-Anhalt;0
2020-06-05;Schleswig-Holstein;0
2020-06-05;Thüringen;0
2020-06-06;Baden-Württemberg;0
2020-06-06;Bayern;0
2020-06-06;Berlin;0
2020-06-06;Brandenburg;0
2020-06-06;Bremen;0
2020-06-06;Hamburg;0
2020-06-06;Hessen;0
2020-06-06;Mecklenburg-Vorpommern;0
2020-06-06;Niedersachsen;0
2020-06-06;Nordrhein-Westfalen;0
2020-06-06;Rheinland-Pfalz;0
2020-06-06;Saarland;0
2020-06-06;Sachsen;0
2020-06-06;Sachsen-Anhalt;0
2020-06-06;Schleswig-Holstein;0
2020-06-06;Thüringen;0
2020-06-07;Baden-Württemberg;0
2020-06-07;Bayern;0
2020-06-07;Berlin;0
2020-06-07;Brandenburg;0
2020-06-07;Bremen;0
2020-06-07;Hamburg;0
2020-06-07;Hessen;0
2020-06-07;Mecklenburg-Vorpommern;0
2020-06-07;Niedersachsen;0
2020-06-07;Nordrhein-Westfalen;0
2020-06-07;Rheinland-Pfalz;0
2020-06-07;Saarland;0
2020-06-07;Sachsen;0
2020-06-07;Sachsen-Anhalt;0
2020-06-07;Schleswig-Holstein;0
2020-06-07;Thüringen;0
2020-06-08;Baden-Württemberg;0
2020-06-08;Bayern;0
2020-06-08;Berlin;0
2020-06-08;Brandenburg;0
2020-06-08;Bremen;0
2020-06-08;Hamburg;0
2020-06-08;Hessen;0
2020-06-08;Mecklenburg-Vorpommern;0
2020-06-08;Niedersachsen;0
2020-06-08;Nordrhein-Westfalen;0
2020-06-08;Rheinland-Pfalz;0
2020-06-08;Saarland;0
2020-06-08;Sachsen;0
2020-06-08;Sachsen-Anhalt;0
2020-06-08;Schleswig-Holstein;0
2020-06-08;Thüringen;0
2020-06-09;Baden-Württemberg;0
2020-06-09;Bayern;0
2020-06-09;Berlin;0
2020-06-09;Brandenburg;0
2020-06-09;Bremen;0
2020-06-09;Hamburg;0
2020-06-09;Hessen;0
2020-06-09;Mecklenburg-Vorpommern;0
2020-06-09;Niedersachsen;0
2020-06-09;Nordrhein-Westfalen;0
2020-06-09;Rheinland-Pfalz;0
2020-06-09;Saarland;0
2020-06-09;Sachsen;0
2020-06-09;Sachsen-Anhalt;0
2020-06-09;Schleswig-Holstein;0
2020-06-09;Thüringen;0
2020-06-10;Baden-Württemberg;0
2020-06-10;Bayern;0
2020-06-10;Berlin;0
2020-06-10;Brandenburg;0
2020-06-10;Bremen;0
2020-06-10;Hamburg;0
2020-06-10;Hessen;0
2020-06-10;Mecklenburg-Vorpommern;0
2020-06-10;Niedersachsen;0
2020-06-10;Nordrhein-Westfalen;0
2020-06-10;Rheinland-Pfalz;0
2020-06-10;Saarland;0
2020-06-10;Sachsen;0
2020-06-10;Sachsen-Anhalt;0
2020-06-10;Schleswig-Holstein;0
2020-06-10;Thüringen;0
2020-06-11;Baden-Württemberg;1
2020-06-11;Bayern;1
2020-06-11;Berlin;0
2020-06-11;Brandenburg;0
2020-06-11;Bremen;0
2020-06-11;Hamburg;0
2020-06-11;Hessen;1
2020-06-11;Mecklenburg-Vorpommern;0
2020-06-11;Niedersachsen;0
2020-06-11;Nordrhein-Westfalen;1
2020-06-11;Rheinland-Pfalz;1
2020-06-11;Saarland;1
2020-06-11;Sachsen;0
2020-06-11;Sachsen-Anhalt;0
2020-06-11;Schleswig-Holstein;0
2020-06-11;Thüringen;0
2020-06-12;Baden-Württemberg;0
2020-06-12;Bayern;0
2020-06-12;Berlin;0
2020-06-12;Brandenburg;0
2020-06-12;Bremen;0
2020-06-12;Hamburg;0
2020-06-12;Hessen;0
2020-06-12;Mecklenburg-Vorpommern;0
2020-06-12;Niedersachsen;0
2020-06-12;Nordrhein-Westfalen;0
2020-06-12;Rheinland-Pfalz;0
2020-06-12;Saarland;0
2020-06-12;Sachsen;0
2020-06-12;Sachsen-Anhalt;0
2020-06-12;Schleswig-Holstein;0
2020-06-12;Thüringen;0
2020-06-13;Baden-Württemberg;0
2020-06-13;Bayern;0
2020-06-13;Berlin;0
2020-06-13;Brandenburg;0
2020-06-13;Bremen;0
2020-06-13;Hamburg;0
2020-06-13;Hessen;0
2020-06-13;Mecklenburg-Vorpommern;0
2020-06-13;Niedersachsen;0
2020-06-13;Nordrhein-Westfalen;0
2020-06-13;Rheinland-Pfalz;0
2020-06-13;Saarland;0
2020-06-13;Sachsen;0
2020-06-13;Sachsen-Anhalt;0
2020-06-13;Schleswig-Holstein;0
2020-06-13;Thüringen;0
2020-06-14;Baden-Württemberg;0
2020-06-14;Bayern;0
2020-06-14;Berlin;0
2020-06-14;Brandenburg;0
2020-06-14;Bremen;0
2020-06-14;Hamburg;0
2020-06-14;Hessen;0
2020-06-14;Mecklenburg-Vorpommern;0
2020-06-14;Niedersachsen;0
2020-06-14;Nordrhein-Westfalen;0
2020-06-14;Rheinland-Pfalz;0
2020-06-14;Saarland;0
2020-06-14;Sachsen;0
2020-06-14;Sachsen-Anhalt;0
2020-06-14;Schleswig-Holstein;0
2020-06-14;Thüringen;0
2020-06-15;Baden-Württemberg;0
2020-06-15;Bayern;0
2020-06-15;Berlin;0
2020-06-15;Brandenburg;0
2020-06-15;Bremen;0
2020-06-15;Hamburg;0
2020-06-15;Hessen;0
2020-06-15;Mecklenburg-Vorpommern;0
2020-06-15;Niedersachsen;0
2020-06-15;Nordrhein-Westfalen;0
2020-06-15;Rheinland-Pfalz;0
2020-06-15;Saarland;0
2020-06-15;Sachsen;0
2020-06-15;Sachsen-Anhalt;0
2020-06-15;Schleswig-Holstein;0
2020-06-15;Thüringen;0
2020-06-16;Baden-Württemberg;0
2020-06-16;Bayern;0
2020-06-16;Berlin;0
2020-06-16;Brandenburg;0
2020-06-16;Bremen;0
2020-06-16;Hamburg;0
2020-06-16;Hessen;0
2020-06-16;Mecklenburg-Vorpommern;0
2020-06-16;Niedersachsen;0
2020-06-16;Nordrhein-Westfalen;0
2020-06-16;Rheinland-Pfalz;0
2020-06-16;Saarland;0
2020-06-16;Sachsen;0
2020-06-16;Sachsen-Anhalt;0
2020-06-16;Schleswig-Holstein;0
2020-06-16;Thüringen;0
2020-06-17;Baden-Württemberg;0
2020-06-17;Bayern;0
2020-06-17;Berlin;0
2020-06-17;Brandenburg;0
2020-06-17;Bremen;0
2020-06-17;Hamburg;0
2020-06-17;Hessen;0
2020-06-17;Mecklenburg-Vorpommern;0
2020-06-17;Niedersachsen;0
2020-06-17;Nordrhein-Westfalen;0
2020-06-17;Rheinland-Pfalz;0
2020-06-17;Saarland;0
2020-06-17;Sachsen;0
2020-06-17;Sachsen-Anhalt;0
2020-06-17;Schleswig-Holstein;0
2020-06-17;Thüringen;0
2020-06-18;Baden-Württemberg;0
2020-06-18;Bayern;0
2020-06-18;Berlin;0
2020-06-18;Brandenburg;0
2020-06-18;Bremen;0
2020-06-18;Hamburg;0
2020-06-18;Hessen;0
2020-06-18;Mecklenburg-Vorpommern;0
2020-06-18;Niedersachsen;0
2020-06-18;Nordrhein-Westfalen;0
2020-06-18;Rheinland-Pfalz;0
2020-06-18;Saarland;0
2020-06-18;Sachsen;0
2020-06-18;Sachsen-Anhalt;0
2020-06-18;Schleswig-Holstein;0
2020-06-18;Thüringen;0
2020-06-19;Baden-Württemberg;0
2020-06-19;Bayern;0
2020-06-19;Berlin;0
2020-06-19;Brandenburg;0
2020-06-19;Bremen;0
2020-06-19;Hamburg;0
2020-06-19;Hessen;0
2020-06-19;Mecklenburg-Vorpommern;0
2020-06-19;Niedersachsen;0
2020-06-19;Nordrhein-Westfalen;0
2020-06-19;Rheinland-Pfalz;0
2020-06-19;Saarland;0
2020-06-19;Sachsen;0
2020-06-19;Sachsen-Anhalt;0
2020-06-19;Schleswig-Holstein;0
2020-06-19;Thüringen;0
2020-06-20;Baden-Württemberg;0
2020-06-20;Bayern;0
2020-06-20;Berlin;0
2020-06-20;Brandenburg;0
2020-06-20;Bremen;0
2020-06-20;Hamburg;0
2020-06-20;Hessen;0
2020-06-20;Mecklenburg-Vorpommern;0
2020-06-20;Niedersachsen;0
2020-06-20;Nordrhein-Westfalen;0
2020-06-20;Rheinland-Pfalz;0
2020-06-20;Saarland;0
2020-06-20;Sachsen;0
2020-06-20;Sachsen-Anhalt;0
2020-06-20;Schleswig-Holstein;0
2020-06-20;Thüringen;0
2020-06-21;Baden-Württemberg;0
2020-06-21;Bayern;0
2020-06-21;Berlin;0
2020-06-21;Brandenburg;0
2020-06-21;Bremen;0
2020-06-21;Hamburg;0
2020-06-21;Hessen;0
2020-06-21;Mecklenburg-Vorpommern;0
2020-06-21;Niedersachsen;0
2020-06-21;Nordrhein-Westfalen;0
2020-06-21;Rheinland-Pfalz;0
2020-06-21;Saarland;0
2020-06-21;Sachsen;0
2020-06-21;Sachsen-Anhalt;0
2020-06-21;Schleswig-Holstein;0
2020-06-21;Thüringen;0
2020-06-22;Baden-Württemberg;0
2020-06-22;Bayern;0
2020-06-22;Berlin;0
2020-06-22;Brandenburg;0
2020-06-22;Bremen;0
2020-06-22;Hamburg;0
2020-06-22;Hessen;0
2020-06-22;Mecklenburg-Vorpommern;0
2020-06-22;Niedersachsen;0
2020-06-22;Nordrhein-Westfalen;0
2020-06-22;Rheinland-Pfalz;0
2020-06-22;Saarland;0
2020-06-22;Sachsen;0
2020-06-22;Sachsen-Anhalt;0
2020-06-22;Schleswig-Holstein;0
2020-06-22;Thüringen;0
2020-06-23;Baden-Württemberg;0
2020-06-23;Bayern;0
2020-06-23;Berlin;0
2020-06-23;Brandenburg;0
2020-06-23;Bremen;0
2020-06-23;Hamburg;0
2020-06-23;Hessen;0
2020-06-23;Mecklenburg-Vorpommern;0
2020-06-23;Niedersachsen;0
2020-06-23;Nordrhein-Westfalen;0
2020-06-23;Rheinland-Pfalz;0
2020-06-23;Saarland;0
2020-06-23;Sachsen;0
2020-06-23;Sachsen-Anhalt;0
2020-06-23;Schleswig-Holstein;0
2020-06-23;Thüringen;0
2020-06-24;Baden-Württemberg;0
2020-06-24;Bayern;0
2020-06-24;Berlin;0
2020-06-24;Brandenburg;0
2020-06-24;Bremen;0
2020-06-24;Hamburg;0
2020-06-24;Hessen;0
2020-06-24;Mecklenburg-Vorpommern;0
2020-06-24;Niedersachsen;0
2020-06-24;Nordrhein-Westfalen;0
2020-06-24;Rheinland-Pfalz;0
2020-06-24;Saarland;0
2020-06-24;Sachsen;0
2020-06-24;Sachsen-Anhalt;0
2020-06-24;Schleswig-Holstein;0
2020-06-24;Thüringen;0
2020-06-25;Baden-Württemberg;0
2020-06-25;Bayern;0
2020-06-25;Berlin;0
2020-06-25;Brandenburg;0
2020-06-25;Bremen;0
2020-06-25;Hamburg;0
2020-06-25;Hessen;0
2020-06-25;Mecklenburg-Vorpommern;0
2020-06-25;Niedersachsen;0
2020-06-25;Nordrhein-Westfalen;0
2020-06-25;Rheinland-Pfalz;0
2020-06-25;Saarland;0
2020-06-25;Sachsen;0
2020-06-25;Sachsen-Anhalt;0
2020-06-25;Schleswig-Holstein;0
2020-06-25;Thüringen;0
2020-06-26;Baden-Württemberg;0
2020-06-26;Bayern;0
2020-06-26;Berlin;0
2020-06-26;Brandenburg;0
2020-06-26;Bremen;0
2020-06-26;Hamburg;0
2020-06-26;Hessen;0
2020-06-26;Mecklenburg-Vorpommern;0
2020-06-26;Niedersachsen;0
2020-06-26;Nordrhein-Westfalen;0
2020-06-26;Rheinland-Pfalz;0
2020-06-26;Saarland;0
2020-06-26;Sachsen;0
2020-06-26;Sachsen-Anhalt;0
2020-06-26;Schleswig-Holstein;0
2020-06-26;Thüringen;0
2020-06-27;Baden-Württemberg;0
2020-06-27;Bayern;0
2020-06-27;Berlin;0
2020-06-27;Brandenburg;0
2020-06-27;Bremen;0
2020-06-27;Hamburg;0
2020-06-27;Hessen;0
2020-06-27;Mecklenburg-Vorpommern;0
2020-06-27;Niedersachsen;0
2020-06-27;Nordrhein-Westfalen;0
2020-06-27;Rheinland-Pfalz;0
2020-06-27;Saarland;0
2020-06-27;Sachsen;0
2020-06-27;Sachsen-Anhalt;0
2020-06-27;Schleswig-Holstein;0
2020-06-27;Thüringen;0
2020-06-28;Baden-Württemberg;0
2020-06-28;Bayern;0
2020-06-28;Berlin;0
2020-06-28;Brandenburg;0
2020-06-28;Bremen;0
2020-06-28;Hamburg;0
2020-06-28;Hessen;0
2020-06-28;Mecklenburg-Vorpommern;0
2020-06-28;Niedersachsen;0
2020-06-28;Nordrhein-Westfalen;0
2020-06-28;Rheinland-Pfalz;0
2020-06-28;Saarland;0
2020-06-28;Sachsen;0
2020-06-28;Sachsen-Anhalt;0
2020-06-28;Schleswig-Holstein;0
2020-06-28;Thüringen;0
2020-06-29;Baden-Württemberg;0
2020-06-29;Bayern;0
2020-06-29;Berlin;0
2020-06-29;Brandenburg;0
2020-06-29;Bremen;0
2020-06-29;Hamburg;0
2020-06-29;Hessen;0
2020-06-29;Mecklenburg-Vorpommern;0
2020-06-29;Niedersachsen;0
2020-06-29;Nordrhein-Westfalen;0
2020-06-29;Rheinland-Pfalz;0
2020-06-29;Saarland;0
2020-06-29;Sachsen;0
2020-06-29;Sachsen-Anhalt;0
2020-06-29;Schleswig-Holstein;0
2020-06-29;Thüringen;0
2020-06-30;Baden-Württemberg;0
2020-06-30;Bayern;0
2020-06-30;Berlin;0
2020-06-30;Brandenburg;0
2020-06-30;Bremen;0
2020-06-30;Hamburg;0
2020-06-30;Hessen;0
2020-06-30;Mecklenburg-Vorpommern;0
2020-06-30;Niedersachsen;0
2020-06-30;Nordrhein-Westfalen;0
2020-06-30;Rheinland-Pfalz;0
2020-06-30;Saarland;0
2020-06-30;Sachsen;0
2020-06-30;Sachsen-Anhalt;0
2020-06-30;Schleswig-Holstein;0
2020-06-30;Thüringen;0
2020-07-01;Baden-Württemberg;0
2020-07-01;Bayern;0
2020-07-01;Berlin;0
2020-07-01;Brandenburg;0
2020-07-01;Bremen;0
2020-07-01;Hamburg;0
2020-07-01;Hessen;0
2020-07-01;Mecklenburg-Vorpommern;0
2020-07-01;Niedersachsen;0
2020-07-01;Nordrhein-Westfalen;0
2020-07-01;Rheinland-Pfalz;0
2020-07-01;Saarland;0
2020-07-01;Sachsen;0
2020-07-01;Sachsen-Anhalt;0
2020-07-01;Schleswig-Holstein;0
2020-07-01;Thüringen;0
2020-07-02;Baden-Württemberg;0
2020-07-02;Bayern;0
2020-07-02;Berlin;0
2020-07-02;Brandenburg;0
2020-07-02;Bremen;0
2020-07-02;Hamburg;0
2020-07-02;Hessen;0
2020-07-02;Mecklenburg-Vorpommern;0
2020-07-02;Niedersachsen;0
2020-07-02;Nordrhein-Westfalen;0
2020-07-02;Rheinland-Pfalz;0
2020-07-02;Saarland;0
2020-07-02;Sachsen;0
2020-07-02;Sachsen-Anhalt;0
2020-07-02;Schleswig-Holstein;0
2020-07-02;Thüringen;0
2020-07-03;Baden-Württemberg;0
2020-07-03;Bayern;0
2020-07-03;Berlin;0
2020-07-03;Brandenburg;0
2020-07-03;Bremen;0
2020-07-03;Hamburg;0
2020-07-03;Hessen;0
2020-07-03;Mecklenburg-Vorpommern;0
2020-07-03;Niedersachsen;0
2020-07-03;Nordrhein-Westfalen;0
2020-07-03;Rheinland-Pfalz;0
2020-07-03;Saarland;0
2020-07-03;Sachsen;0
2020-07-03;Sachsen-Anhalt;0
2020-07-03;Schleswig-Holstein;0
2020-07-03;Thüringen;0
2020-07-04;Baden-Württemberg;0
2020-07-04;Bayern;0
2020-07-04;Berlin;0
2020-07-04;Brandenburg;0
2020-07-04;Bremen;0
2020-07-04;Hamburg;0
2020-07-04;Hessen;0
2020-07-04;Mecklenburg-Vorpommern;0
2020-07-04;Niedersachsen;0
2020-07-04;Nordrhein-Westfalen;0
2020-07-04;Rheinland-Pfalz;0
2020-07-04;Saarland;0
2020-07-04;Sachsen;0
2020-07-04;Sachsen-Anhalt;0
2020-07-04;Schleswig-Holstein;0
2020-07-04;Thüringen;0
2020-07-05;Baden-Württemberg;0
2020-07-05;Bayern;0
2020-07-05;Berlin;0
2020-07-05;Brandenburg;0
2020-07-05;Bremen;0
2020-07-05;Hamburg;0
2020-07-05;Hessen;0
2020-07-05;Mecklenburg-Vorpommern;0
2020-07-05;Niedersachsen;0
2020-07-05;Nordrhein-Westfalen;0
2020-07-05;Rheinland-Pfalz;0
2020-07-05;Saarland;0
2020-07-05;Sachsen;0
2020-07-05;Sachsen-Anhalt;0
2020-07-05;Schleswig-Holstein;0
2020-07-05;Thüringen;0
2020-07-06;Baden-Württemberg;0
2020-07-06;Bayern;0
2020-07-06;Berlin;0
2020-07-06;Brandenburg;0
2020-07-06;Bremen;0
2020-07-06;Hamburg;0
2020-07-06;Hessen;0
2020-07-06;Mecklenburg-Vorpommern;0
2020-07-06;Niedersachsen;0
2020-07-06;Nordrhein-Westfalen;0
2020-07-06;Rheinland-Pfalz;0
2020-07-06;Saarland;0
2020-07-06;Sachsen;0
2020-07-06;Sachsen-Anhalt;0
2020-07-06;Schleswig-Holstein;0
2020-07-06;Thüringen;0
2020-07-07;Baden-Württemberg;0
2020-07-07;Bayern;0
2020-07-07;Berlin;0
2020-07-07;Brandenburg;0
2020-07-07;Bremen;0
2020-07-07;Hamburg;0
2020-07-07;Hessen;0
2020-07-07;Mecklenburg-Vorpommern;0
2020-07-07;Niedersachsen;0
2020-07-07;Nordrhein-Westfalen;0
2020-07-07;Rheinland-Pfalz;0
2020-07-07;Saarland;0
2020-07-07;Sachsen;0
2020-07-07;Sachsen-Anhalt;0
2020-07-07;Schleswig-Holstein;0
2020-07-07;Thüringen;0
2020-07-08;Baden-Württemberg;0
2020-07-08;Bayern;0
2020-07-08;Berlin;0
2020-07-08;Brandenburg;0
2020-07-08;Bremen;0
2020-07-08;Hamburg;0
2020-07-08;Hessen;0
2020-07-08;Mecklenburg-Vorpommern;0
2020-07-08;Niedersachsen;0
2020-07-08;Nordrhein-Westfalen;0
2020-07-08;Rheinland-Pfalz;0
2020-07-08;Saarland;0
2020-07-08;Sachsen;0
2020-07-08;Sachsen-Anhalt;0
2020-07-08;Schleswig-Holstein;0
2020-07-08;Thüringen;0
2020-07-09;Baden-Württemberg;0
2020-07-09;Bayern;0
2020-07-09;Berlin;0
2020-07-09;Brandenburg;0
2020-07-09;Bremen;0
2020-07-09;Hamburg;0
2020-07-09;Hessen;0
2020-07-09;Mecklenburg-Vorpommern;0
2020-07-09;Niedersachsen;0
2020-07-09;Nordrhein-Westfalen;0
2020-07-09;Rheinland-Pfalz;0
2020-07-09;Saarland;0
2020-07-09;Sachsen;0
2020-07-09;Sachsen-Anhalt;0
2020-07-09;Schleswig-Holstein;0
2020-07-09;Thüringen;0
2020-07-10;Baden-Württemberg;0
2020-07-10;Bayern;0
2020-07-10;Berlin;0
2020-07-10;Brandenburg;0
2020-07-10;Bremen;0
2020-07-10;Hamburg;0
2020-07-10;Hessen;0
2020-07-10;Mecklenburg-Vorpommern;0
2020-07-10;Niedersachsen;0
2020-07-10;Nordrhein-Westfalen;0
2020-07-10;Rheinland-Pfalz;0
2020-07-10;Saarland;0
2020-07-10;Sachsen;0
2020-07-10;Sachsen-Anhalt;0
2020-07-10;Schleswig-Holstein;0
2020-07-10;Thüringen;0
2020-07-11;Baden-Württemberg;0
2020-07-11;Bayern;0
2020-07-11;Berlin;0
2020-07-11;Brandenburg;0
2020-07-11;Bremen;0
2020-07-11;Hamburg;0
2020-07-11;Hessen;0
2020-07-11;Mecklenburg-Vorpommern;0
2020-07-11;Niedersachsen;0
2020-07-11;Nordrhein-Westfalen;0
2020-07-11;Rheinland-Pfalz;0
2020-07-11;Saarland;0
2020-07-11;Sachsen;0
2020-07-11;Sachsen-Anhalt;0
2020-07-11;Schleswig-Holstein;0
2020-07-11;Thüringen;0
2020-07-12;Baden-Württemberg;0
2020-07-12;Bayern;0
2020-07-12;Berlin;0
2020-07-12;Brandenburg;0
2020-07-12;Bremen;0
2020-07-12;Hamburg;0
2020-07-12;Hessen;0
2020-07-12;Mecklenburg-Vorpommern;0
2020-07-12;Niedersachsen;0
2020-07-12;Nordrhein-Westfalen;0
2020-07-12;Rheinland-Pfalz;0
2020-07-12;Saarland;0
2020-07-12;Sachsen;0
2020-07-12;Sachsen-Anhalt;0
2020-07-12;Schleswig-Holstein;0
2020-07-12;Thüringen;0
2020-07-13;Baden-Württemberg;0
2020-07-13;Bayern;0
2020-07-13;Berlin;0
2020-07-13;Brandenburg;0
2020-07-13;Bremen;0
2020-07-13;Hamburg;0
2020-07-13;Hessen;0
2020-07-13;Mecklenburg-Vorpommern;0
2020-07-13;Niedersachsen;0
2020-07-13;Nordrhein-Westfalen;0
2020-07-13;Rheinland-Pfalz;0
2020-07-13;Saarland;0
2020-07-13;Sachsen;0
2020-07-13;Sachsen-Anhalt;0
2020-07-13;Schleswig-Holstein;0
2020-07-13;Thüringen;0
2020-07-14;Baden-Württemberg;0
2020-07-14;Bayern;0
2020-07-14;Berlin;0
2020-07-14;Brandenburg;0
2020-07-14;Bremen;0
2020-07-14;Hamburg;0
2020-07-14;Hessen;0
2020-07-14;Mecklenburg-Vorpommern;0
2020-07-14;Niedersachsen;0
2020-07-14;Nordrhein-Westfalen;0
2020-07-14;Rheinland-Pfalz;0
2020-07-14;Saarland;0
2020-07-14;Sachsen;0
2020-07-14;Sachsen-Anhalt;0
2020-07-14;Schleswig-Holstein;0
2020-07-14;Thüringen;0
2020-07-15;Baden-Württemberg;0
2020-07-15;Bayern;0
2020-07-15;Berlin;0
2020-07-15;Brandenburg;0
2020-07-15;Bremen;0
2020-07-15;Hamburg;0
2020-07-15;Hessen;0
2020-07-15;Mecklenburg-Vorpommern;0
2020-07-15;Niedersachsen;0
2020-07-15;Nordrhein-Westfalen;0
2020-07-15;Rheinland-Pfalz;0
2020-07-15;Saarland;0
2020-07-15;Sachsen;0
2020-07-15;Sachsen-Anhalt;0
2020-07-15;Schleswig-Holstein;0
2020-07-15;Thüringen;0
2020-07-16;Baden-Württemberg;0
2020-07-16;Bayern;0
2020-07-16;Berlin;0
2020-07-16;Brandenburg;0
2020-07-16;Bremen;0
2020-07-16;Hamburg;0
2020-07-16;Hessen;0
2020-07-16;Mecklenburg-Vorpommern;0
2020-07-16;Niedersachsen;0
2020-07-16;Nordrhein-Westfalen;0
2020-07-16;Rheinland-Pfalz;0
2020-07-16;Saarland;0
2020-07-16;Sachsen;0
2020-07-16;Sachsen-Anhalt;0
2020-07-16;Schleswig-Holstein;0
2020-07-16;Thüringen;0
2020-07-17;Baden-Württemberg;0
2020-07-17;Bayern;0
2020-07-17;Berlin;0
2020-07-17;Brandenburg;0
2020-07-17;Bremen;0
2020-07-17;Hamburg;0
2020-07-17;Hessen;0
2020-07-17;Mecklenburg-Vorpommern;0
2020-07-17;Niedersachsen;0
2020-07-17;Nordrhein-Westfalen;0
2020-07-17;Rheinland-Pfalz;0
2020-07-17;Saarland;0
2020-07-17;Sachsen;0
2020-07-17;Sachsen-Anhalt;0
2020-07-17;Schleswig-Holstein;0
2020-07-17;Thüringen;0
2020-07-18;Baden-Württemberg;0
2020-07-18;Bayern;0
2020-07-18;Berlin;0
2020-07-18;Brandenburg;0
2020-07-18;Bremen;0
2020-07-18;Hamburg;0
2020-07-18;Hessen;0
2020-07-18;Mecklenburg-Vorpommern;0
2020-07-18;Niedersachsen;0
2020-07-18;Nordrhein-Westfalen;0
2020-07-18;Rheinland-Pfalz;0
2020-07-18;Saarland;0
2020-07-18;Sachsen;0
2020-07-18;Sachsen-Anhalt;0
2020-07-18;Schleswig-Holstein;0
2020-07-18;Thüringen;0
2020-07-19;Baden-Württemberg;0
2020-07-19;Bayern;0
2020-07-19;Berlin;0
2020-07-19;Brandenburg;0
2020-07-19;Bremen;0
2020-07-19;Hamburg;0
2020-07-19;Hessen;0
2020-07-19;Mecklenburg-Vorpommern;0
2020-07-19;Niedersachsen;0
2020-07-19;Nordrhein-Westfalen;0
2020-07-19;Rheinland-Pfalz;0
2020-07-19;Saarland;0
2020-07-19;Sachsen;0
2020-07-19;Sachsen-Anhalt;0
2020-07-19;Schleswig-Holstein;0
2020-07-19;Thüringen;0
2020-07-20;Baden-Württemberg;0
2020-07-20;Bayern;0
2020-07-20;Berlin;0
2020-07-20;Brandenburg;0
2020-07-20;Bremen;0
2020-07-20;Hamburg;0
2020-07-20;Hessen;0
2020-07-20;Mecklenburg-Vorpommern;0
2020-07-20;Niedersachsen;0
2020-07-20;Nordrhein-Westfalen;0
2020-07-20;Rheinland-Pfalz;0
2020-07-20;Saarland;0
2020-07-20;Sachsen;0
2020-07-20;Sachsen-Anhalt;0
2020-07-20;Schleswig-Holstein;0
2020-07-20;Thüringen;0
2020-07-21;Baden-Württemberg;0
2020-07-21;Bayern;0
2020-07-21;Berlin;0
2020-07-21;Brandenburg;0
2020-07-21;Bremen;0
2020-07-21;Hamburg;0
2020-07-21;Hessen;0
2020-07-21;Mecklenburg-Vorpommern;0
2020-07-21;Niedersachsen;0
2020-07-21;Nordrhein-Westfalen;0
2020-07-21;Rheinland-Pfalz;0
2020-07-21;Saarland;0
2020-07-21;Sachsen;0
2020-07-21;Sachsen-Anhalt;0
2020-07-21;Schleswig-Holstein;0
2020-07-21;Thüringen;0
2020-07-22;Baden-Württemberg;0
2020-07-22;Bayern;0
2020-07-22;Berlin;0
2020-07-22;Brandenburg;0
